Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
06,14177,0099,5,100,14Q1,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
08,14180,0099,5,100,14Q1,2,2,3,3,2,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,14Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14259,0099,7,100,14Q1,1,1,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,14Q1,1,1,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14283,0099,4,100,14Q1,,2,1,1,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30213,0099,3,100,14Q1,1,2,2,2,2,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30227,0099,3,100,14Q1,1,3,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30231,0099,3,100,14Q1,1,2,2,2,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30233,0099,3,100,14Q1,1,2,2,3,2,3,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30326,0099,3,100,14Q1,,3,2,3,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30345,0099,3,100,14Q1,2,2,2,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,3,100,14Q1,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30718,0099,3,100,14Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30779,0099,3,100,14Q1,2,2,2,3,3,2,2,1,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30788,0099,3,100,14Q1,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31541,0099,3,100,14Q1,1,2,2,1,2,1,1,3,2,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
08,32030,0099,6,100,14Q1,,3,3,1,2,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32045,0099,3,100,14Q1,,2,2,1,1,1,1,1,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,80164,0099,3,100,14Q1,1,3,2,3,2,2,1,3,2,3,1,,TRUE,FALSE,FALSE,FALSE,FALSE
04,80194,0099,3,100,14Q1,2,2,2,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,80248,0099,3,100,14Q1,1,2,2,2,2,1,1,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,80295,0099,3,100,14Q1,1,2,1,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93100,0099,3,100,14Q1,1,1,2,2,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93113,0099,3,100,14Q1,,1,2,1,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93173,0099,3,100,14Q1,,2,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,93250,0099,3,100,14Q1,2,2,2,3,2,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93299,0099,5,100,14Q1,2,3,2,2,2,3,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93348,0099,3,100,14Q1,2,2,1,2,1,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93370,0099,3,100,14Q1,2,2,2,3,2,3,2,2,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,93393,0099,3,100,14Q1,2,2,2,2,1,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,95560,0099,3,100,14Q1,,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,10445,0099,3,100,14Q2,1,1,2,2,2,2,2,3,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10460,0099,3,100,14Q2,1,2,2,2,2,3,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14146,0099,1,100,14Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,6,100,14Q2,,1,2,1,2,2,2,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
03,14171,0099,3,100,14Q2,,2,2,3,3,2,3,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14177,0099,5,100,14Q2,1,2,2,1,1,1,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,14Q2,2,1,2,2,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14283,0099,4,100,14Q2,2,2,2,2,1,3,1,3,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30779,0099,3,100,14Q2,2,2,2,2,3,3,2,3,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31541,0099,3,100,14Q2,1,2,2,2,2,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32030,0099,6,100,14Q2,,2,2,1,1,2,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,80248,0099,3,100,14Q2,1,2,2,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,95560,0099,3,100,14Q2,,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10433,0099,3,100,14Q2,,2,1,1,1,2,1,3,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,14Q2,,3,2,2,2,3,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,14Q2,1,2,2,3,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,14180,0099,5,100,14Q2,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,14Q2,1,1,1,1,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30233,0099,3,100,14Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,3,100,14Q2,,2,2,2,2,2,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30718,0099,3,100,14Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32045,0099,3,100,14Q2,2,2,2,3,1,3,1,3,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93113,0099,3,100,14Q2,,2,2,1,1,1,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93299,0099,5,100,14Q2,,3,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93348,0099,3,100,14Q2,2,2,2,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14163,0099,3,100,14Q1,1,1,2,1,2,1,2,1,2,1,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,30755,0099,3,100,14Q1,1,1,2,1,2,1,2,1,2,1,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,15267,0099,4,100,14Q3,1,1,1,3,1,3,3,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10442,0099,3,100,14Q3,,2,2,1,3,3,2,2,3,2,3,,TRUE,FALSE,FALSE,FALSE,FALSE
02,10445,0099,3,100,14Q3,1,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10456,0099,8,100,14Q3,2,3,,2,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,14Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10459,0099,4,100,14Q3,1,2,1,1,2,3,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10460,0099,3,100,14Q3,1,2,2,3,3,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10797,0099,1,100,14Q3,2,2,2,2,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14148,0099,3,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14150,0099,5,100,14Q3,1,1,,1,,1,,3,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14151,0099,6,100,14Q3,1,2,,2,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14152,0099,5,100,14Q3,1,2,1,1,2,2,1,2,2,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14153,0099,6,100,14Q3,1,1,2,1,2,1,1,1,1,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
04,14166,0099,5,100,14Q3,1,2,2,2,1,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14168,0099,5,100,14Q3,1,1,1,2,2,2,2,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
03,14171,0099,3,100,14Q3,2,2,2,3,2,3,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,14180,0099,5,100,14Q3,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,14Q3,2,3,2,3,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,14Q3,1,2,2,1,2,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30213,0099,3,100,14Q3,1,2,2,2,2,1,2,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30227,0099,3,100,14Q3,1,1,1,1,1,1,1,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30233,0099,3,100,14Q3,,2,2,2,2,3,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,14Q3,,2,3,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30326,0099,3,100,14Q3,2,3,2,3,3,3,2,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,14Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
08,30379,0099,3,100,14Q3,2,2,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30447,0099,3,100,14Q3,,2,2,2,2,2,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30718,0099,3,100,14Q3,2,3,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30788,0099,3,100,14Q3,2,2,2,1,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,31541,0099,3,100,14Q3,,2,2,1,2,3,2,2,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32030,0099,6,100,14Q3,2,2,2,2,2,2,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32045,0099,3,100,14Q3,2,2,3,3,1,3,1,3,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,80194,0099,3,100,14Q3,2,2,2,3,3,3,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,80248,0099,3,100,14Q3,1,1,2,1,1,2,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,80295,0099,3,100,14Q3,1,2,2,1,2,2,2,2,2,2,2,,TRUE,FALSE,FALSE,FALSE,FALSE
05,93113,0099,3,100,14Q3,,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93299,0099,5,100,14Q3,2,2,3,2,3,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93348,0099,3,100,14Q3,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93370,0099,3,100,14Q3,2,2,2,2,2,3,2,3,2,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14160,0099,2,100,14Q2,2,2,2,2,3,2,3,2,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
01,15264,0099,3,100,14Q4,1,2,,2,,3,,2,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10433,0099,3,100,14Q4,2,3,3,2,1,2,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,15267,0099,4,100,14Q4,1,1,1,1,1,2,2,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10442,0099,3,100,14Q4,2,2,2,1,3,1,2,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,10445,0099,3,100,14Q4,,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10446,0099,3,100,14Q4,2,2,2,3,3,2,2,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10448,0099,6,100,14Q4,1,1,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,14Q4,,2,3,3,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14146,0099,1,100,14Q4,2,3,3,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
01,14151,0099,6,100,14Q4,1,1,,2,,2,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,14161,0099,5,100,14Q4,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14162,0099,6,100,14Q4,2,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14168,0099,5,100,14Q4,2,2,3,3,3,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
03,14171,0099,3,100,14Q4,1,2,2,3,3,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14172,0099,4,100,14Q4,1,2,,1,,1,,1,,1,,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14173,0099,2,100,14Q4,,2,2,3,2,3,2,3,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,14Q4,2,3,3,3,3,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,14Q4,1,2,2,1,2,2,2,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30213,0099,3,100,14Q4,1,2,2,2,2,2,2,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30233,0099,3,100,14Q4,1,2,1,2,2,2,2,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
02,30301,0099,3,100,14Q4,1,2,1,2,1,1,2,1,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30326,0099,3,100,14Q4,1,3,2,3,2,2,2,3,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30338,0099,3,100,14Q4,2,3,2,3,2,2,3,2,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
08,30379,0099,3,100,14Q4,2,2,2,3,2,2,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,3,100,14Q4,,2,3,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
01,30447,0099,3,100,14Q4,,2,2,2,2,1,1,3,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30718,0099,3,100,14Q4,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30779,0099,3,100,14Q4,1,2,1,1,1,2,1,2,2,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
01,30788,0099,3,100,14Q4,2,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32030,0099,6,100,14Q4,2,2,3,1,2,2,3,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32045,0099,3,100,14Q4,1,3,2,1,1,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,80194,0099,3,100,14Q4,2,2,3,2,2,2,2,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,80248,0099,3,100,14Q4,1,2,2,1,1,2,1,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,80295,0099,3,100,14Q4,1,2,1,1,2,2,1,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93100,0099,3,100,14Q4,1,3,2,3,2,2,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93113,0099,3,100,14Q4,1,1,2,1,2,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93173,0099,3,100,14Q4,2,2,2,2,3,2,3,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93299,0099,5,100,14Q4,2,3,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93348,0099,3,100,14Q4,2,2,2,3,3,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93370,0099,3,100,14Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93393,0099,3,100,14Q4,2,2,,2,,2,,2,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,95560,0099,3,100,14Q4,,2,2,3,3,2,3,3,3,2,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,10795,0099,7,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14160,0099,2,100,14Q3,2,2,,3,,2,,3,,3,,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14173,0099,2,100,14Q3,2,2,2,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,14177,0099,5,100,14Q3,2,1,2,1,1,3,2,2,2,3,2,,TRUE,FALSE,FALSE,FALSE,FALSE
06,95560,0099,3,100,14Q3,,2,2,2,2,3,2,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
04,10427,0099,5,100,15Q1,2,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10433,0099,3,100,15Q1,2,,,,,,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10442,0099,3,100,15Q1,2,,,,,,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,10445,0099,3,100,15Q1,2,2,2,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10446,0099,3,100,15Q1,2,3,2,2,2,3,3,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10448,0099,6,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10452,0099,5,100,15Q1,,3,2,2,2,2,1,2,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,10455,0099,3,100,15Q1,1,2,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10458,0099,3,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10459,0099,4,100,15Q1,1,2,2,3,3,3,2,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14148,0099,3,100,15Q1,2,2,2,1,3,1,3,1,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14153,0099,6,100,15Q1,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14155,0099,1,100,15Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,14161,0099,5,100,15Q1,2,,,,,,,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14168,0099,5,100,15Q1,2,1,1,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
03,14171,0099,3,100,15Q1,2,2,2,3,2,2,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14172,0099,4,100,15Q1,,2,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14173,0099,2,100,15Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14177,0099,5,100,15Q1,1,2,,1,,2,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,15Q1,2,2,2,2,2,2,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,15Q1,1,2,1,2,1,2,1,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14282,0099,2,100,15Q1,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,15264,0099,3,100,15Q1,1,2,,3,,3,,2,,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,15267,0099,4,100,15Q1,1,1,2,1,2,2,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30213,0099,3,100,15Q1,1,1,1,2,1,2,2,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30227,0099,3,100,15Q1,1,1,,2,,2,,2,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30231,0099,3,100,15Q1,1,2,,1,,1,,1,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30233,0099,3,100,15Q1,2,,,,,,,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,15Q1,1,2,1,1,2,1,1,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,30326,0099,3,100,15Q1,1,3,2,2,2,3,1,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,15Q1,1,1,2,1,2,2,1,3,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,30379,0099,3,100,15Q1,2,3,2,2,2,3,2,3,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,3,100,15Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30447,0099,3,100,15Q1,1,2,2,1,1,2,1,3,2,2,1,,TRUE,FALSE,FALSE,FALSE,FALSE
01,30718,0099,3,100,15Q1,2,3,3,3,3,3,,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
08,32045,0099,3,100,15Q1,1,2,,1,,1,,2,,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
04,80194,0099,3,100,15Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,80248,0099,3,100,15Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,93113,0099,3,100,15Q1,1,1,1,2,1,2,2,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93299,0099,5,100,15Q1,2,2,1,2,1,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93348,0099,3,100,15Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,93393,0099,3,100,15Q1,2,2,,2,,2,,2,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,95560,0099,3,100,15Q1,,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30779,0099,3,100,15Q1,1,2,1,1,2,2,1,1,2,1,1,,TRUE,FALSE,FALSE,FALSE,FALSE
06,10433,0099,3,100,15Q2,1,3,3,2,1,3,2,3,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10442,0099,3,100,15Q2,2,2,2,3,3,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,10445,0099,3,100,15Q2,2,1,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
05,10459,0099,4,100,15Q2,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,10797,0099,1,100,15Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14146,0099,1,100,15Q2,2,3,3,3,3,3,3,3,3,3,3,,TRUE,FALSE,FALSE,FALSE,FALSE
02,14150,0099,5,100,15Q2,1,1,2,1,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14153,0099,6,100,15Q2,1,1,2,1,1,1,2,1,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14155,0099,1,100,15Q2,2,2,2,1,3,1,3,2,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
05,14161,0099,5,100,15Q2,1,3,2,2,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14163,0099,3,100,15Q2,1,2,1,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14168,0099,5,100,15Q2,2,2,1,2,2,2,1,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
03,14171,0099,3,100,15Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14173,0099,2,100,15Q2,2,2,2,2,1,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14177,0099,5,100,15Q2,1,2,1,1,2,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
01,14184,0099,6,100,15Q2,2,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
02,14281,0099,2,100,15Q2,1,2,1,1,2,1,1,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,14283,0099,4,100,15Q2,1,2,2,1,1,2,2,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30213,0099,3,100,15Q2,1,2,2,3,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
01,30227,0099,3,100,15Q2,1,1,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30285,0099,3,100,15Q2,1,1,2,2,3,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30329,0099,3,100,15Q2,1,1,2,1,2,1,3,2,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
08,30379,0099,3,100,15Q2,2,2,2,1,2,3,2,3,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30445,0099,3,100,15Q2,,2,3,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
